"artist_name","genre","avg","avg-2","avg-3","avg-4"

0PgYKqH7ohfAm9LFgWjpl8,ELIZA,15179

4tMm1dU6Gn04VAZ9ClHcIZ,Jacquees,1179364

1I16IF1ltabPiw70Y6KG4F,Sworn Enemy,18131

6aV7Q0EnQo7ssGbs6rlY6T,Félix Luna,1

78jcF59aMpz63E2TYmntws,Mc Carol,103979

6oPQiSj92N4mk5jXLtX1bl,Poppy Ajudha,17574

3amFG2AzKgYyY7jBHuHuew,25 Ta Life,9377

0bGEitoGJUQPfiBhvzuScw,Roberto Marquez,38

2nhyc8aipr32vUz8Sd5Gp6,Empara Mi,2479

5Po89cDmhjezKXjofiMGcn,SOYEON,940

4v1mao101nIWvxzotCSKyz,Ana Cañas,132169

4cWDj4v7WAydE1CEl45G8w,Pancho Sazo,21

1rdXEdH8SRIqbuTbzQzd93,Jaloo,60727

01XujQ0Nax028Ufr2jl7vd,MAAD,2208

336NKYVCHaJbC8RrMEO8NM,Yoon Jisung,11202

03HT2JEgxfsG5ugI3yPLMK,Dônica,11315

2lFHVcUeJ9Gq6AZiU3ZAOa,3LW,248358

1m9QOQRuzFD4gV4H2bzyp4,Lineker,21676

5KKpBU5eC2tJDzf0wmlRp2,RAYE,195106

2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,596028

5CmKyE7NjtR9qBq8HilUd8,Alexandre Leão,800

12YP3RGVLp3c36Zi6lFRtR,Mr. Don,8417

0QitJHI0ZwMa5F9TR6EYSl,Sylo Nozra,8502

1WTpKxdwQrNsYW3MBJYwiG,HYUK,1913

5vJ6XY0ihcid3JgibzAciZ,João Capdeville,1260

5Ah6HEAZKpLYY8NE1CuQQz,Ares,98

7BPHTWFEfvH7HPfHLU1EOg,Gabriel Gonti,3763

6u7Xu6msBBuSXGyl60BuQF,Girl Thing,5017

6DbuUSxqpBDIfweaaalUPs,Jeto Ortiz,19

53Gnd3lGlcL8ua9Yyu9xDP,Amanda Lindsey Cook,71914

53I3ei5phGm4Z89ge81X4O,Pedro Luís,1736

2BBJWIcxT5ermErEg2LbWB,Kris Alaniz,310

31jvzuB4ikftPQZJwrYfCF,Enter Shikari,242569

0o77vi5tCsW348tzvdjNPw,Matt Hammitt,9554

5rTjH3aABAmPM5B6DZebZ7,Tiê,544741

5glaXGC2Bpd4z4HsVhzhjN,Dream,10108

5eIRbSES1yeGSBuqZ4xvuD,Pekeño 77,7629

0slVGXBggrLglTLNKbeEyW,Rubel,180764

1oItWF0ITHkibagnlJOWhN,Tano B,23

4akybxRTGHJZ1DXjLhJ1qu,Kirk Franklin,499463

5b1CYOC0HvTPzWSawMATPv,Kloudy Koon,45

3REpOYo13YkVj1dFzda12A,Shalamar,170674

1qyAl8T6GTcaOViaI7fs1j,Son By Four,39358

7ywx4levGzk6v90WXQToXe,Anders Matthesen,10711

6A4JY7iy4yzwoLKtpqoB4J,Warrobit,147

5iCxLV7tMHPBf8GC9I2qmb,Ladies of Soul,9561

5BwMgvRwlq61SmknvsVIQj,Rubén Blades,407308

79fAZ50LAuQbzEjVnkpTvY,Tamsin Waley-Cohen,398

56X4yBwPoibTkKAaQ8sTJQ,Pippi Langstrumpf,10131

5lWnqQnZLfb5MDYqio8MnX,JNO,63

0YipPOM5AooNU5bq9F1v0h,Accordzêam,2104

2rqtqFiCGyzaRSYdgMiMNC,18 Kilates,55785

52iro9cKM86Z46TVIoir8h,Olli Banjo,18435

007jdNDl62xieDnxfg4Q3c,Mucho Manolo,258

7vWBZm3sQ8yQvfV4nXxHXK,Cris Cab,62624

2MUgvnmqVBHf9Ssm2W4Kia,Flexury,10

5Cby3TBIyKpNkvYlJVTDT4,Amaris,231

5530FPrhZcOnERw2hsCpQB,Angeles,3027

1v0LRrF0AKvsTKrzNqVTEl,Ponteix,284

14mI0L9DmoBVrnGYrHYdyL,Caput,2939

3NTbOmzlj2cL86XFuDVFvZ,MAN WITH A MISSION,342303

0OOebPIB8ejer3GJlLskoN,Mc12,199

5NZlXKydxqSiUQQiIZFGic,Mathieu Samson,16

6gjSeDdmweb6bUng0dsEMv,Ercandize,2849

0lAWpj5szCSwM4rUMHYmrr,Måneskin,474527

2Xoi1HPP0Wa6nyNSYyHxgI,Les Trois Accords,31475

1OIuW6qlJ2Vhb9YKtQxOlf,Barrdo,70

4lCKdDYfYtpgUqdgfGHBSs,Kobra,1303

6JhWoD4lxBqIkSYfhrWMDx,Marc Dupré,19542

5xoyBvcEcZXtv6rjvGoCOe,Beat Market,962

2YkKzgHa7xT6aW8QaSsQMd,Kitty Kat,37212

3RRODs1rHC2ktLqyDDfgPH,Fettes Brot,168384

6jdST36R49wOl2Xgy5TOjv,PETiTOM,5

5kGvcS4JETjLY0oGijSEr9,Eau pâle,31

2Q4r4Epfaaho06ONTHx7OS,MCs Jhowzinho & Kadinho,699042

0ED9s4HNaTjWmNgujA1Mvu,Trooper Da Don,158

7AJlAdYnqPZI0wG8Ao0Egh,Tan Chin,457

5Aly75fTVDrSY5TQMB4K1o,Kinkead,68

1vwXvp34Xf2Rl6L4lAgbbF,Bolduc tout croche,45

71cjWNRukkIF8Ulh006x3b,Georgina,30763

7JVJdPJ0ScYb84upENbZCE,Matiu,361

7GBilQ16cgdOc8KuqPgrKZ,Edu Gueda,1803

2JTDfR1rOVr8DO2EEO0SRs,BronKo,36

3FCOlByJGKV3D5Q4ix959o,Tehu,199

64TmPY6gR7164wIueE4vo0,Os Cretinos,1143885

6Y4NveS4TzPI1kHaot6Gcb,Murmure,410

7g1WpSVdiG70dbp3nuGU4h,Philémon Cimon,2937

5M9Bb4adKAgrOFOhc05Y50,Pablo Alborán,2457454

1lnUL64UOur97nIDHKEbNI,Kingdom Street,946

6NCsXaUZIE2SPXAoWIHdyX,Carl-Éric Hudon,94

1iH2Yx2Ea0kZ0zKI3Nlk30,Goody Grace,48393

0arDOG5JwJdBockOxiK3Hc,Andrea Lindsay,1444

4Dn8TwLoOeWtznIg0LLWFL,Dougal,5335

6F4pSTK7MBgYcd1aSWjckM,paul & carmella costabile,4

1a0Wc4pzPAFe5ZFiL1glrr,JR,588

0XTtTfY9lTNs1wPgpICfBb,Caroline Savoie,1295

3bwENxqj9nhaAI3fsAwmv9,Tokyo Machine,53223

2hhrhr69afMzZohdvlofit,Karim Ouellet,8288

3zglOJZhIcNNv7SSygMb6r,Nothende,113

4xgFgBZ7CRtgtHcziClOwQ,Moguai,53375

7bEns7IOYnUg5lRDk74F3F,Rafa Val,0

6ALhP2ILfgcSmpTefE4C3Q,Gil Shaham,7060

03f5amQkYkyMrujqdRNvFV,Clara Tetu,28

6xHUXzrfhFgnIv86EBR3Ml,Kai,13838

6CSa1r92LtHHdLG6kRabU3,Efecto Pasillo,302293

6BEMkFMOQ3b7QJkhMfU5Y0,Alejandro Posada,24

5nki7yRhxgM509M5ADlN1p,Oliver Heldens,707529

2i8526w9fGlJcGVmepDyM4,Ohana Bam,4632

2tY2GFdhH0Wa2VBvsxew5X,Alex Ubago,824350

6u7TanQ3Tv1dx5RmaERfdV,Franz Halász,304

0SIFfM1SbfMzDXpzZZ8PVc,Alex Nevsky,19429

5vFjoRvpx7vNLUlSls39Hi,Porsches,2430

1Qv4E1VgZOGnOYd99Kp5Bs,Las Pelotas,291239

413rPqZ1Tgx88r6uZTxZHU,Maga,19575

2gW0MPcXDVCwe4687zcTOn,Carlos Mena,391

4phqLuUJEMo3GBW6zBTxME,Vincent Dupont,123

4nx8ehrFiCOmWgebUKshDV,Broken Back,64810

6aGmKxXoKrSdovRUn8MBhZ,Margaret,119133

3PoWaGWGbWmC3DrCOyGXOj,La Felix,1318

1aVmFfdSgU2Gul9Tvdr0Ef,Federico Moreno Torroba,1486

5KEG7G8LDYlHgFDqZyEEs2,Chris Rea,250389

0V7uVrIYr4FwFvUN9S4kYr,Nick Waterhouse,56318

7pXu47GoqSYRajmBCjxdD6,Vulfpeck,347047

12Mty079kEwFkfayZEC0DW,LOM Piano Trio,35

3CDzOX9D1buMRHeTNFHXMm,GANGgajang,22576

4l9T234xOkJbu35jJ3b0Dr,Chris Meid,674

6Yae9Ia1nq6JLLojBzwN1r,HNNY,40175

6OfL5BNub8miIkKDaHyN8y,Jesús Guridi,292

0sHeX8oQ6o7xic3wMf4NBU,Supergrass,246620

3blngRQf0p4vJgSXtIPXWO,Emil Berg,6628

3sy4sx9aebyM2AUIJxJICC,Jai Piccone,325

5Nb4HiVcSqMsyxv0YjyrGE,Bilbao Symphony Orchestra,14

4bvWFV51SAEocM22uiDOza,Pretty Sister,7625

4f44GWlEQdXaWl8gQ9sPBC,Wayne Snow,8044

12dyM6LmsQwfdoqO3UnQ9d,Al Ayre Español,560

0f7ChwXkRvmj2ViLbEQwYK,Mondo Rock,40643

4JoqKyiPAsXMuc8mkF25Ju,nite swim,684

4JMUY8vz7lmJsI6oaQ8G6Q,Luis de Narváez,397

2cDOL359PIxZf239UwINjI,Vanille,202

6fjbZ7zQBYEy3kvB5JL5PM,VNSSA,596

7ACSlU8kTcQIbvpwLWze8E,Vetiver,36479

4KAvqco7JE80QdRlEjvyrd,Fernando Sor,5496

2QJJHCdkMmlbff1beZnAz6,Sumi Jo,7370

1G0YV9WooUBjrwDq0Q7EFK,Charlotte Cardin,124300

5oiSxivTCIoOk5UlMSwzWM,TYNAN,16249

0aA1GTrIMutjIh4GlPPUVN,Crooked Colours,47699

5zguXp81eXcNMQ4trUm4dr,Goran Krivokapić,276

1WmGpoQ0sMsyGGRN1IP7cJ,Paul Lansky,1468

5r1heUPwZuKEnpOXYqVcUI,Andy je taime,134

39AZSw4A8hCFWunEg2k89Z,Will Heard,24174

2DEZSSHiw1lhTPkOc5Vdsh,Prades Festival Orchestra,9

2vObsQCPsbVfkqHlQOu2zc,Nico Muhly,21190

7hhIUoiI41fPdE0hEcpr2U,Laurie Darmon,11972

32Aw9aJJoXXC1Vn3zqzJbQ,TV Noise,20870

5Xcbv83o11Ez2XPHa1n8Pf,AmPm,19008

77WskhzKgGE3MRBQ90L1FH,Juan de Anchieta,124

6soPpJHlCtN6SY8pWlfbC6,-M-,144821

7b04D0yLktCUpvxQBhmG7R,LEISURE,45958

6JOHDdnSQ2wFhTbbm789NH,Jacob Heringman,568

3LxogQGFWIVPpDWNOVlSzK,Tyondai Braxton,3661

72dcnDFjo3MFsrvpUAthMi,Fred Nevché,435

6f5yObGSpFj9eJL55GBzrb,LANKS,13229

46YNk8V7jEvudai9cf3cUs,Jose Ignacio Ansorena,29

1eQJWZR4idtvfxPUEqf0BI,Katie Reimer,11

7z1Ja2VsWjvZdAhucR0rk9,Séverin,1920

6U4Nq3gt4qG0uiSrehna6o,The Zombie Kids,46242

3Ka3k9K2WStR52UJVtbJZW,Mild Minds,1023

7i9jFBWRCyfitbli34TKlt,Eduardo Mata,599

3962g9Dfd93mJSVy1D37LF,Caleb Burhans,793

61colh5ssNlVYwuzlQyB1u,Gitte Hænning,1904

5t8tQRTRMQFxAPCiYMR694,SUMR CAMP,3859

1SFz3S9eSUTc49ysstadiO,Boo Seeka,40360

0TLUOVo03zPqdhoK8grVyJ,Juan Hidalgo,115

2rn0HN2jw83P9Q7kse7SsD,Vesselin Gelev,90

7wyRA7deGRxozTyBc6QXPe,Stephen Malkmus & The Jicks,36633

2BHqRPodgR5SevRwmcp1wr,Mad Stage,40

3byro7ByLeWjNoWLAfiq0b,Milan Ring,1856

5u16XCmnT7mF1mKAu0iXmD,Emanuele Buono,211

5JeJHWfm2ZxNd09hrIf7Zb,Magma,18940

4ULIhLE7QOtxj1MVzJf1D1,Total Giovanni,17265

4K7deOz4SzDb4Vj2ERopW8,María Jesus García,7

0xbbe6a1x6g5eGBQfzjWSe,Cledos,13216

4JU2KBLwvIFo9iH3a2FtCT,Keeld,2893

1FHDMgGdmIP4IsoFkAwbS0,River Tiber,25083

75mafsNqNE1WSEVxIKuY5C,IDLES,76546

35RvGPQ1OxbEZknWyiaAcs,Two Another,20909

5kUBSTaVz7OFpuyHDSbQon,Daníel Bjarnason,2079

0O9n1swkbCd1KqV2QrSVHl,Gazelle Twin,13443

1cEaSlZVwCg5oseb2jzcnN,Kalipzo,827

3r0RZ55RKisnnF0jVcYrVR,Hazey Eyes,5113

3mxJuHRn2ZWD5OofvJtDZY,Jesse Markin,425

5naUQT9fqVLEhSSh5TsJ5G,Two People,4097

3rOf13JXxXYccTHy8HSHhe,Elsa,182

456G65y2Uw68oOkxgGsol2,PÄÄ KII,4277

3YP8I1cAkuilfU8B6GcqK8,Man 3 Faces,43

77aJXR27gzqvC7CEko5h3o,Bobby Gillespie,351

37mtx80nMDETlbsq2eFCzc,Fleur East,159802

1Ry9nzCmDmYZMm9ZMbiOlN,Olga Vyguzova,2

5LYQuN7gg3rgpuqA9s0nU2,Aylen,9326

5uFYTjy2eo09SfM5Z6m6kS,VALERAS,1795

7cqV19335f0Yhf76d76D8I,Varas,57

6IRr1aUyCcroamUmbAP8uX,Michael Stepanitch,3

0OzxPXyowUEQ532c9AmHUR,Giacomo Puccini,165575

4B06m6NJ8e5AnzIZNtZtta,Rews,4445

5CIGqUkWQ0OY3U7HGlDlvw,Raghd,14

0jzaoSt5gOC04OWBqN78VS,Tomberlin,5358

2Qm12OdHFDHSpWhBMpO16L,Calo,128059

1ZRgSgUcrIJQOzhiDNrUVL,Frida Green,223

0Wo2rgrMZVYn0u0uxlDPJP,Chisu,110515

3Hi8X7s8FaXT9Uzjv4O1W5,Cliona Hagan,4033

3sMD9js59UX6gYODxbg1VV,Bizi,1299

2fmquHJDDgvwjYfMYBOcZa,Silke-Thora Matthies,29

5n38O2yu3dYeL4uPk2M9H8,Derek Ryan,15061

16PcI6JjJuUfPlsX8Ffvfl,Uncle Acid & The Deadbeats,81726

6TC4r71yftGWxoN7bidRfj,Ritchie Remo,3663

4qNZw759AdHSMugyDMrIlF,Lets Eat Grandma,39631

1m0oCAqpOf7G4op1lSZYZS,Johnny Brady,4145

5GxdjXV91L1AoL0i0J85uH,The Highest Clouds,18

1e1fbpqyYqleREBu9XIwZ0,Lac Belot,393

4SeVPLmtQe3Dg3kgVMXtKu,Gerry Guthrie,2393

0VdY2gskTTaP0juHSYdcvQ,Hebosagil,668

1Vmg3FX8Y1nXfifcFvAtJi,Marialena Fernandes,13

3gykcVNrTAkPiVhP5pDPsY,Patrick Feeney,3876

0UWgEdhywZEON8EtIBYGoL,John Ocean,3

1LoNboa0WL0Wa4KUCajaqJ,Aavikko,1710

4KKiSxn0c5E4ZHqMvBvsSR,Christopher White,24

5w2TwcoIzksdooTyczidj3,Jimmy Buckley,4744

5igTNru2ENU1qwU1qvlmYl,Nivhek,2134

0rH0mEBX0qSVBqKpc0o64Z,Friedrich Thomas,5

3rkrnyDpmrRgaxlDAiwwkI,John Farry,30

1JjFLJxtZ8Es5nRpz4146Z,LFO Waves,173

7wqxTrC9BtdVj2G6j9PP7z,Nunatak,4764

34c8ESHUzusi6jHnk1GEvB,Brian Zeger,17

4xn52tkgbJs2TvscqYOlYq,Roly Daniels,989

63OTVB6xrRw8QsK1g95UtF,Heim,4

4c21TuhwIqBZLEpwVRWrgZ,Nina de Juan,80

52fKD3kIx34ThX7Okr9H8j,Anthony Goldstone,256

1DEg6uchruW1TgU439CAdA,Louise Morrissey,2370

0kTnY7A4ePicHTqB0xlEdT,Felix Martinz,17

0xxJO75NeIAF5jYruLYIDT,Tracy Byrd,292063

3j6HqaYmvmWOTF1MH7YTYk,Gary B,4618

2urF8dgLVfDjunO0pcHUEe,Alvaro Soler,862816

1mEOJ1THk9ELjyW8cYM5J2,Henry Levine,6

7ihLzUpuNecU5VBkvOUDNq,Damn Yankees,177289

2WJ5Jh2DxFhkyA3xRoq77z,Martin Bloch,138

0WPCPYm5IDNtQjuJOGNPcy,Brothers of Metal,23565

26bcq2nyj5GB7uRr558iQg,Survivor,386980

1Jt7JB3WIWaANzwHoybsVn,Shefali Alvares,1022

52zMTJCKluDlFwMQWmccY7,LOOΠΔ,322465

1189BemPY7h2lgaH1pkzGX,Mono Inc.,32242

5czuvir0rK9CtjLZ1JUB6V,Bikstok,10626

0Yb0T3wUUNiIvHjqnfkbuH,Mahalakshmi Iyer,319

7nnIrOJ0jH8k2QqZk9iYBp,L0NE,36

5FpA4bdjgTmjqC3NS9MxR3,The T-Bird,47

5HFkc3t0HYETL4JeEbDB1v,Powerwolf,234496

1gZsxNKQOP0Bu2Obdx1YNR,Kaka,19817

2PSJ6YriU7JsFucxACpU7Y,CHUNG HA,296089

0iGkBvuI18nxqJR8Ipg1cu,Einherjer,16116

2ySHS7UojGu20XfUPaBlyu,Devin Dawson,83817

6Paz0vXJJ9bCPf0fEm3qzg,Dagny,50691

3P16F9giedxmc5238b66bo,Babylon,11375

7vsbaI1UH6LIYjjgjEJgQv,Proxillian,275

5VI623OEQttIhHZb3TgZME,Hunter Thomas Mounce,272

4tPyCwWrsvZ8OKYl7QRavL,Yumi Zouma,42645

0A6CrcHuYCPNnNGhKnKkCZ,Tyler Rivers,21

56HZvtrzD82YKMGGJTlIG2,LUNA,32676

4fHO1843WfhVrQkRKO555M,Iron Mask,10882

6sv0SHO2ZhBe1i0xkk7uM1,Renee Blair,931

47r9votioiOOvwB9n6grXp,Teen Ravine,1108

1rp5HzWaNwgauM5W5YmZ3U,LEE CHANGSUB,10641

3Zero2Ovi9miqMvjcNpobH,Veonity,2653

6LcdklijxllKGfl4FWiv3D,Canaan Cox,1285

63Ab6pFZ7rYkOobEFP3URk,3eon Vibe,37

7sZ5ipSoboWdqXkdj6AXHo,ONEW,54117

0tO6ALWmduAbneXoHmnl2T,Twilight Force,21823

3WCbsg4JdMXTMncV4mjOSq,AJ Sanders,283

2uPK1nXToQVkG0aXT1mEiU,Laura Sauvage,1866

1oR94M02IeFan1KOhPCpqd,The LaFontaines,9812

08fvWshbReeOVorxMtddh2,Kasey Tyndall,2119

7EUAjyQlDwLUeWAG1JoyG5,The Ultimate Storyteller,523

7wGrLSB3v7jkV3fSsjYwtv,Born Ruffians,62305

76PJKS3IQsf4sSayx2taE0,The Hit Crew,11154

3hihvmS048d6bb8YlZaTU1,LUCIA,2592

1fQWUHoSWhlrc9rmHi2xnE,Nbdy,9108

3gpigA0gozgJpoFVyhVUPu,Mute Choir,320

0Y1YvZAMVnRWldFveWtHDw,Safe To Swim,514

6uj6GUVOExWu9W98Gq5i98,Jake Rose,1607

2lKeiALM1T2TZrOiTYlLNA,Billy Lockett,18627

7MW3lTs9G10C55or1KZrwQ,Rowen Reecks,991

1UqvcbBmsHw8rjIZe1WiZl,ISLAND,25292

5exS0bytCYdixgv02DaCm3,William Singe,543222

4zIBkSJcqRp4ADuFI94WvO,Darryl Worley,115779

2C0Cu6wbLYQyXl8MDwH2JE,Nathaniel,5530

42QHDuNZVv5k4MtjjfmSWY,Lady Bird,3717

2YcTXkrGXpftY9AR0BKEz0,Bailey Bryan,6995

023r30tpkTYKH4oJuHw1rW,Eddy Gronfier,53

7AGDRv3HcuFyztbCQ3iGmf,Nasari,308

1CUeN4GnHAGUk9nAXPorF4,Kodie Shane,56639

0TyoYqD4NUQuF4Rv76MCdu,Ryan Robinette,11924

2HMnTx5HskhESJ4x5jVPyb,STRUAN,277

0phq5bIgmJH85OUSjsI8Bg,Brooke Nicholls,579

3gQzMl6m3bnUN81bAsPue1,Fairground Saints,6404

30ut8L4gmEz4vNr1zNhpbh,Ida Corr,11699

7MCV4p3QmcYDMTfiE0ZWMD,Elle Limebear,1548

0V0iGpPvQ1BdTHvGBaxn9Y,The Viper Creek Band,1907

4xx3PjUWxXY0qEXUdDhrwx,Miss Bolivia,65307

0BQdLOsJd5icawEym8uBp0,Madelyn Berry,450

2WO6GcXH1rWwzge9wOnuxm,Doug Seegers,12424

5FxD8fkQZ6KcsSYupDVoSO,Omar Apollo,85139

5xUacP1mVGfiY7Zr9RskmS,Sean Finn,17137

74cb3MG0x0BOnYNW1uXYnM,Hillsong UNITED,1865825

0wGteya2LbgIvjDhSpN1Yx,Alexander Husum,2360

3M9RgTC9FowQjSgi7MCsof,Emma Gatsby,1235

3MNvKeLzGSvOPtXJAjCOzf,Las Ligas Menores,26894

2flJ9VtcAFRHlUWdjES6D3,Mainstream Worship,863

7LBIgqMYo7o0DVLfeXRuLq,Thomas Buttenschøn,9440

3pfQKkyELe3zxBQDgQP6Py,Tim Legend,11343

4CduqeVQ0vhj2sXadrYWfK,Kyber Krystals,6045

1mXlcFsIJEMuF5GGXZcQ8t,Royal Company,199

3IxDETkXytMePFoyf7PYWQ,Wales,2300

5nLMpemYPN9MZMgpEqiv53,Madison Street Worship,244

2Nvaq4y2ygxIqfwXyz0HeH,VHS Collection,32815

3unauNRhq1rfgHqUhcKVjx,Pierre Cruz,245

6XEQz9PtogOCpBmkJ8Cb8E,Alicia Madison,45938

0PxzGnCYBpSuaI49OR94cA,Big Wild,86060

51aWHhJ7AjxKmZ4dDUc0sm,Kablito,453

0qPGusro9QlIqKGlgywzRU,Becca Bradley,1032

2QSPrJfYeRXaltEEiriXN9,Tove Styrke,117641

03pGcGiCNzt8NNcmxrIYSG,Ncredible Gang,1204

3Xvu1Rur46ZO8HiE9hBuxl,Hansie,8022

68WwJXWrpo1yVOOIZjLSeT,Evalyn,10895

7GXXMm3DB1VswVcuGyInUd,Vanilla Ice,189867

0tiyeySeKpqC35IYRoiSRf,Taku-Hero,1064

7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,440363

2AkaK2DXdBUWYjpwOHoKs2,Emms,2985

7kdIgG6b9e3DZVmroWzu9w,Madelyn Grant,1612

6Hw8INToSfJFmHYEeQDFVb,Salsangroove,2355

5hhgghBFkLDdMn93GW4x3I,OG Parker,543

58Kt4cBPuMwGmCpmIqPWpw,Vérité,119

6ds9N9VSHcX3WYD1uDzjrG,El Grupo de Salve de Mata Los Indios,211

4mwXUEKaW4ftbncf9Hi58l,Tank,423143

2zHHEU3t9cutZFyG0fHdOR,Sonny Alven,13345

23LbwefIODbyGdRbAz3urj,Yung Joc,321125

1H0mSnlUaHZjaCQuflOqzu,Laur,30

70nxnxEqDQIEWneRjg2Q4O,Adolescents Orquesta,157193

70s3IS6gQEe8f9l08yYdpJ,KVR,1232

29ADVF7I6YQyY2SGUlzCcB,Theia,3538

44PA0rCQXikgOWbfY7Fq7m,Ying Yang Twins,445420

7vb7VLDqpLTlAy1ctTMR5d,Alex Gaudino,66613

0vEYOFlkqy2FUy1UOF7RiV,Chiquito Team Band,30384

7JBZN2pehWRUu3fX11lP2y,R.LUM.R,87322

6TLwD7HPWuiOzvXEa3oCNe,Oliver Tree,195055

54h3j85gGrqCsfK8D0RuUM,La Verdad,525

2SfOeLT0kkeinVyYT7Qxbs,The Max Meser Group,2824

1Cy6ga7M5e90LrfSbLH05T,Carlos Xavier,54

4nUBBtLtzqZGpdiynTJbYJ,The Voidz,75908

1SUu1Bi7ev9HbOzyVC77qD,Kool Savas,297659

2CICny47Mu3LqSCe1eu4g0,Day Fly,3045

68tIJ2KGC2bUs1cmIhJ9mW,Alain Clark,35796

3XFcu2NnGWceLNdxRCfYH3,Taska Black,30458

4zaslnpNr10iUFJGx0XqpM,Karel Gott,19261

0HSc7yUdNSosxRb2UJnXlz,Namika,309833

6zWJfH1TTmIqEi7EV35HGr,Pip Blom,9219

1lrKKCgkhEG5hY0ogEifVs,G-Style,189

6TmHCol5w2iwL18tI45zo7,Beatgees,234

0JVbYQsgLAgLkcHfmg4lxv,Amber Arcades,8763

41doMenKZkgW8DUwH3WwV5,EUT,2257

02uBraNVAgl8ue5bG8B87m,Michael Prins,9532

2LbJZpMk21KtMBkCiHcJug,Umbree,152

1SlicUoJXrQtdoyDhbFiHi,Torch,9259

3utZ2yeQk0Z3BCOBWP7Vlu,Cro,1134825

0XNa1vTidXlvJ2gHSsRi4A,Franz Ferdinand,1406544

4AapPt7H6bGH4i7chTulpI,Ben Rector,183631

2s6lxOYvvCvzpHtd3VyuMj,Uffie,40292

0kUsW40KML1SWGeOAvGtzD,Miss Grit,419

3lrDYjsghBMfUTiLziD9q9,TORRES,28208

76UCIJTB0jcJvBaL0CdIqx,Takagi & Ketra,156894

1R6Hx1tJ2VOUyodEpC12xM,Jim Croce,410052

7a57CoJL3sui202CC2kdUB,Labi Ramaj,453

6ctf3hgynHv24LV0OcYPc9,Becky Donohue,167

7tmMPdOmFvdRvbj2aWoiRi,Jovanotti,1273998

1JPxJ01Yoap4UZjGVSR79j,OMZ,37

1Bd4UVlqlaKEXYRG3wgrCK,Steve Martin,31446

582KhTHEVOONNQLmQ5612r,Calcutta ,312982

6980BgFWNc5h3wbuhA6QTm,Ray Barbee Meets the Mattson 2,2037

0WCbmGMzwvFFx0JT8k7THP,Pedropiedra,64319

0LCdPrkALCTRoyUZt0DZAE,ENNE,1516

60GLWP7xFH3OoN5XGpLBsd,Chapelier Fou,21794

5Aw0EHnWZ9YBfsYN3bjZJH,Vice Menta,3128

3QIsPy2frIi1NjjQzGCDrC,Los Crema Paraiso,3598

7GaMopkesD4KK9dNbgyO5D,Eko Fresh,206043

1AqQ7buD0q6SRbQtYQUnou,Alex Mattson,6385

4hfcSstwnyuBoek1dQwLkG,Cymande,58357

0lfg4jmiStCcCn1lPgkvCY,Marko Silva,6583

0OltT51j3hIkgaDJqqPzDn,Nicola Cruz,137512

2oofDquWt9tMCETKAHmhlG,Mocky,14245

4m2iq2WEoxSFvOZd130HIQ,Espanto,5041

6FkEbRC3V3rjxNLFN5uG1d,Le Nombre,277

6b3cJ1tRus6XTFhPyWPftb,Shane Moyer,1897

4ssYGndLsfiVBUGrCh3Erw,Mr.Troy,4007

1zPEKROH5M1RQz9wJinKPW,Adrianigual,3790

4mIF9yAwI7frBBljLpImY3,Vertical Perspective,9

2eHZ81IyTPkAq9zmsittJG,Troumaca,1576

77IW5ZK1smDQYYKDCQugXh,Suzan & Freek,11549

6mbArlgnVxmYywf1za1Sd0,DJ Afro,1627

4x3CdMQ3YjnPn4Evhyni5y,Kierra Sheard,122439

6If57j6e3TXXk0HiLcIZca,Sevyn Streeter,628403

73IRHBhotETMmgvRCEyTCS,CFCF,3874

4pADjHPWyrlAF0FA7joK2H,Jay Sean,829176

0LklyUMMUhpIjMgYHlV0hN,Chicano Batman,96187

0gm1lHoOXAdy5OB4AwFYRr,Giorgia,418367

46CH1Gp8l8QVly8bpG9JFG,Anita Baker,464433

0ADS8B9CUYtbFLvjT99Ktw,Alex Gopher,11757

6iAKzl1wFANxLqKNUszOX2,Benny Maverick,56

0N1TIXCk9Q9JbEPXQDclEL,Los Planetas,100297

62MikZyKsfV5MzK13kiS78,Sinceu,153

6cjSmkVvMvyE6tCAo1M9Is,Zhané,124713

6GEykX11lQqp92UVOQQCC7,DJ Premier,100808

5M9mFjVaPT2T1HFYFFSoCt,Dladla Mshunqisi,17227

69qhRLDvsWJOhWGXXQ0lQQ,Helado Negro,31045

